id,age,country,practice_1,practice_2,time_taken,trial_correct,set_id,sentence,question,sent_type,quest_type,order,correct,origins,group_id,origin
d85ab66dc2e4a9fce4ec54a183b681fb,22,US,True,True,4027,True,s11_6,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the lab assistant assisted?,baseline_embedded,quest_middle,,1,double_center,,
98cca86c7e34e5f6b8a935807461c11f,34,USA,True,True,5003,True,s11_6,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the lab assistant assisted?,baseline_embedded,quest_middle,,1,double_center,,
95b23c8168ac9596d9b5c544aa23c336,73,US,True,True,5001,False,s11_6,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the lab assistant assisted?,baseline_embedded,quest_middle,,0,double_center,,
62c4442b7ecb06dbeaa8757dd5140d29,34,USA,True,True,4433,True,s11_5,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the supervisor instruct?,baseline_embedded,quest_deepest,,1,double_center,,
16e6fc502efa44283f810a5df99b0e1d,66,United States,True,True,3168,False,s11_5,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the supervisor instruct?,baseline_embedded,quest_deepest,,0,double_center,,
bae35ad08abe2f62d2f8d5cc19d0b526,54,United Kingdom,True,True,3462,True,s11_5,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the supervisor instruct?,baseline_embedded,quest_deepest,,1,double_center,,
3507da3c9d57a75574e53dc76554ea4c,38,United States of Amer,True,True,2672,True,s11_5,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the supervisor instruct?,baseline_embedded,quest_deepest,,1,double_center,,
02520c8f19e4c49404c24443e4d56d73,41,United States,True,True,3289,True,s11_5,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the supervisor instruct?,baseline_embedded,quest_deepest,,1,double_center,,
cdb5c0a9a37cd771132a41cd8dcdacbb,24,USA,True,True,1522,True,s11_5,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the supervisor instruct?,baseline_embedded,quest_deepest,,1,double_center,,
ef4f80774c1cc3e14323c47bb5614c0f,63,United Kingdom,True,True,2628,True,s11_5,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the supervisor instruct?,baseline_embedded,quest_deepest,,1,double_center,,
b83f841d5b9c7b5dbeb77bf8fb10834d,79,USA,True,True,4295,True,s11_5,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the supervisor instruct?,baseline_embedded,quest_deepest,,1,double_center,,
64537c00d3c653284b007eaeee91dbb6,64,United Kingdom,True,True,1537,True,s11_5,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the supervisor instruct?,baseline_embedded,quest_deepest,,1,double_center,,
3f6bc987cdf1786cbcca7de371106834,54,United States,True,True,2421,True,s11_5,The supervisor instructed the lab assistant that assisted the researcher that published.,Who did the supervisor instruct?,baseline_embedded,quest_deepest,,1,double_center,,
28f0681e9540b1bbe2d7ee2c2848af77,25,usa,True,True,4543,True,s19_6,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the mechanic assist?,baseline_embedded,quest_middle,,1,double_center,,
e26a9d17400c3d284efd2efe81ced07a,59,UK,True,True,1839,False,s19_6,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the mechanic assist?,baseline_embedded,quest_middle,,0,double_center,,
e948b373c87d4e195d490efca1159062,79,USA,True,True,2187,True,s19_6,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the mechanic assist?,baseline_embedded,quest_middle,,1,double_center,,
373db7ce393671b914b3b4dd3c15cfc8,45,USA,True,True,4270,True,s19_6,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the mechanic assist?,baseline_embedded,quest_middle,,1,double_center,,
4a62d3871cdbd5a3f9842ae71fcfb893,60,United states of America,True,True,3191,True,s19_6,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the mechanic assist?,baseline_embedded,quest_middle,,1,double_center,,
e93b7c58509da315c5f5f7a7a7ec2477,55,England,True,True,2980,True,s19_6,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the mechanic assist?,baseline_embedded,quest_middle,,1,double_center,,
8a96681c9c5addbf576c5a6a5693b16a,48,USA,True,True,4634,True,s19_6,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the mechanic assist?,baseline_embedded,quest_middle,,1,double_center,,
e27c5b3da07ed2015c290596a53dd615,36,united kingdom,True,True,4301,False,s19_6,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the mechanic assist?,baseline_embedded,quest_middle,,0,double_center,,
97f619e321bb35e97709df991e20ebc7,36,United States,True,True,4304,True,s19_6,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the mechanic assist?,baseline_embedded,quest_middle,,1,double_center,,
70755facbc8b974217d1deded2452f3f,28,United States,True,True,3072,True,s19_6,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the mechanic assist?,baseline_embedded,quest_middle,,1,double_center,,
8edb5cffc5d78e03a6a28b96e676dcdb,53,United States,True,True,5005,False,s19_5,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the supervisor thank?,baseline_embedded,quest_deepest,,0,double_center,,
abe8c803fc151eaba1d3966572542617,46,USA,True,True,1362,True,s19_5,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the supervisor thank?,baseline_embedded,quest_deepest,,1,double_center,,
d6b02b2f2035dc8ce9bfdbf3f6629331,33,United Kingdom,True,True,2632,False,s19_5,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the supervisor thank?,baseline_embedded,quest_deepest,,0,double_center,,
1770ed40611938d673fd847cbb42cd82,53,United Kingdom,True,True,2587,True,s19_5,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the supervisor thank?,baseline_embedded,quest_deepest,,1,double_center,,
4b3bc16953ff2e7ba04510b27e2b1c36,33,UK,True,True,1631,True,s19_5,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the supervisor thank?,baseline_embedded,quest_deepest,,1,double_center,,
054ebcdc559344de14d3ea1defb1cb0b,65,USA,True,True,5000,False,s19_5,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the supervisor thank?,baseline_embedded,quest_deepest,,0,double_center,,
fa5706120c8076efe6b81cc4dc669496,61,USA,True,True,3589,False,s19_5,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the supervisor thank?,baseline_embedded,quest_deepest,,0,double_center,,
691a293bbbec2d8f214668dada1c50c4,68,United States,True,True,2553,True,s19_5,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the supervisor thank?,baseline_embedded,quest_deepest,,1,double_center,,
e0a520bc999960835d7457fdd7f32d94,29,United Kingdom,True,True,1585,False,s19_5,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the supervisor thank?,baseline_embedded,quest_deepest,,0,double_center,,
9f89b80c4e535ef7a3bf51613497f2df,41,Scotland,True,True,2221,True,s19_5,The supervisor thanked the mechanic that assisted the pilot that rested.,Who did the supervisor thank?,baseline_embedded,quest_deepest,,1,double_center,,
70e6feeecf54c02a5d8cfaded51030b9,57,USA,True,True,1667,False,s1_3,The teacher that called the man that sat was liked by the student.,Who did the student like?,nested_clause_embedded,quest_deepest,,0,double_center,,
4f8502e10f0928796bfb8cce5f9a071f,26,uk,True,True,1624,False,s1_3,The teacher that called the man that sat was liked by the student.,Who did the student like?,nested_clause_embedded,quest_deepest,,0,double_center,,
0feb7933f8abaa60e477eb7921fde322,21,United States of America,True,True,2436,False,s1_3,The teacher that called the man that sat was liked by the student.,Who did the student like?,nested_clause_embedded,quest_deepest,,0,double_center,,
4491448deba49080978c18321ce32ea4,64,US,True,True,5001,False,s1_3,The teacher that called the man that sat was liked by the student.,Who did the student like?,nested_clause_embedded,quest_deepest,,0,double_center,,
abf48e4f46a9079270a29a1bac687063,31,United States of America,True,True,5004,False,s1_3,The teacher that called the man that sat was liked by the student.,Who did the student like?,nested_clause_embedded,quest_deepest,,0,double_center,,
825723d9b366c99bc05efcc2545ccc72,23,usa,True,True,5003,True,s1_3,The teacher that called the man that sat was liked by the student.,Who did the student like?,nested_clause_embedded,quest_deepest,,1,double_center,,
9b3f904dbeee48e0cf3dbcd59d6405d9,29,usa,True,True,4518,True,s1_3,The teacher that called the man that sat was liked by the student.,Who did the student like?,nested_clause_embedded,quest_deepest,,1,double_center,,
b54e9c7ac5a8f6780448755771cfe344,38,US,True,True,5001,True,s1_3,The teacher that called the man that sat was liked by the student.,Who did the student like?,nested_clause_embedded,quest_deepest,,1,double_center,,
261056eb0e042a71b5c7558432e983dc,40,USA,True,True,5000,True,s1_3,The teacher that called the man that sat was liked by the student.,Who did the student like?,nested_clause_embedded,quest_deepest,,1,double_center,,
f7bf3f48dfd58eac3912113e88c8e27e,29,United Kingdom,True,True,1611,False,s1_3,The teacher that called the man that sat was liked by the student.,Who did the student like?,nested_clause_embedded,quest_deepest,,0,double_center,,
28660134b229f090cd78c93715706440,61,usa,True,True,1860,True,s1_4,The teacher that called the man that sat was liked by the student.,Who did the teacher call?,nested_clause_embedded,quest_middle,,1,double_center,,
f839c398836a68d319de69394d37f1a1,35,USA,True,True,1438,False,s1_4,The teacher that called the man that sat was liked by the student.,Who did the teacher call?,nested_clause_embedded,quest_middle,,0,double_center,,
d86dbdfdcf984580aac84e8243ee5475,47,USA,True,True,3841,True,s1_4,The teacher that called the man that sat was liked by the student.,Who did the teacher call?,nested_clause_embedded,quest_middle,,1,double_center,,
18585c2e0b6d97b1c1f123df2f14976f,37,england,True,True,2693,True,s1_4,The teacher that called the man that sat was liked by the student.,Who did the teacher call?,nested_clause_embedded,quest_middle,,1,double_center,,
4e36fb8b305688653be49932c0719546,33,USA,True,True,4189,True,s1_4,The teacher that called the man that sat was liked by the student.,Who did the teacher call?,nested_clause_embedded,quest_middle,,1,double_center,,
340bd072f37bf8990bc0e2e604dfc502,45,usa,True,True,5001,False,s1_4,The teacher that called the man that sat was liked by the student.,Who did the teacher call?,nested_clause_embedded,quest_middle,,0,double_center,,
cfba3992a0e4be259f16276d58993e60,29,usa,True,True,2212,True,s1_4,The teacher that called the man that sat was liked by the student.,Who did the teacher call?,nested_clause_embedded,quest_middle,,1,double_center,,
144887ac2e1d355a07e69586b76be96c,36,USA,True,True,3430,False,s1_4,The teacher that called the man that sat was liked by the student.,Who did the teacher call?,nested_clause_embedded,quest_middle,,0,double_center,,
79cde09d05e53b148b43611571b3a097,47,United States,True,True,4911,True,s1_4,The teacher that called the man that sat was liked by the student.,Who did the teacher call?,nested_clause_embedded,quest_middle,,1,double_center,,
c81c96b67992110728a2475b64e86ffe,56,UK,True,True,4230,False,s1_4,The teacher that called the man that sat was liked by the student.,Who did the teacher call?,nested_clause_embedded,quest_middle,,0,double_center,,
cb4e2571ca0ad1c71c3bdc2a45f93dbd,48,UK,True,True,5002,False,s22_3,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the manager supervise?,nested_clause_embedded,quest_deepest,,0,double_center,,
b499f426a67680bf764358cde949a92f,27,UK,True,True,1789,True,s22_3,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the manager supervise?,nested_clause_embedded,quest_deepest,,1,double_center,,
fdcf326a73d78d33d94298bfe14d71a5,29,United States of America,True,True,3566,True,s22_3,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the manager supervise?,nested_clause_embedded,quest_deepest,,1,double_center,,
7a3e74b5862fbdc933a289f1bf36b55e,56,US,True,True,2076,True,s22_3,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the manager supervise?,nested_clause_embedded,quest_deepest,,1,double_center,,
b0195d80368d05da6f4b00030318eeda,60,United Kingdom,True,True,4742,True,s22_3,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the manager supervise?,nested_clause_embedded,quest_deepest,,1,double_center,,
f60c2efc8c5013e7111ebbbe651003c7,44,USA,True,True,3001,True,s22_3,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the manager supervise?,nested_clause_embedded,quest_deepest,,1,double_center,,
f315e4ce7cf08ca8a3462838d987b1d5,21,UK,True,True,2453,False,s22_3,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the manager supervise?,nested_clause_embedded,quest_deepest,,0,double_center,,
9a86c19a981cdb1c1109cc4f4e4b8ac7,24,United States,True,True,2825,True,s22_3,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the manager supervise?,nested_clause_embedded,quest_deepest,,1,double_center,,
8e836d5750a67db97c4eb00cb31ba630,24,texas,True,True,5002,False,s22_3,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the manager supervise?,nested_clause_embedded,quest_deepest,,0,double_center,,
c28a3d43a6065cf010bdea214f81a887,22,United States,True,True,5004,True,s22_3,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the manager supervise?,nested_clause_embedded,quest_deepest,,1,double_center,,
289887d93a2846bfef54f75e72db922c,48,us,True,True,3144,True,s22_4,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the tester debug?,nested_clause_embedded,quest_middle,,1,double_center,,
6120d48042bb56902b85ba8c29c52f38,36 ,United States,True,True,2984,True,s22_4,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the tester debug?,nested_clause_embedded,quest_middle,,1,double_center,,
18036175d0d3738dc451c67583c2f9f4,49,USA,True,True,4332,True,s22_4,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the tester debug?,nested_clause_embedded,quest_middle,,1,double_center,,
4b5dbd3e7e6966860fb9ff27140a3dc7,41,USA,True,True,3235,True,s22_4,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the tester debug?,nested_clause_embedded,quest_middle,,1,double_center,,
b4579b4bd09f05ce81f4a400afe236c3,70,UK,True,True,5001,False,s22_4,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the tester debug?,nested_clause_embedded,quest_middle,,0,double_center,,
dfd28e48f34dfc92b763d76f0aab0208,20,UK,True,True,2363,True,s22_4,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the tester debug?,nested_clause_embedded,quest_middle,,1,double_center,,
2cccce19ae42cdba3b0e4105528e9d65,29,UK,True,True,2797,True,s22_4,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the tester debug?,nested_clause_embedded,quest_middle,,1,double_center,,
6e18638f37fa5e2f9fb6e1aff4cb919c,25,UK,True,True,4340,True,s22_4,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the tester debug?,nested_clause_embedded,quest_middle,,1,double_center,,
eeacbfb07eab88d4a4b2a6f8243de866,31,UK,True,True,3306,True,s22_4,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the tester debug?,nested_clause_embedded,quest_middle,,1,double_center,,
da53d42bda6b1133770412ddc56f68d6,21,United States,True,True,5004,False,s22_4,The tester that debugged the programmer that coughed was supervised by the manager.,Who did the tester debug?,nested_clause_embedded,quest_middle,,0,double_center,,
4c3d7e8b9a42f7f6673a4180e926b251,55,england,True,True,3145,True,s37_6,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the ranger escort?,baseline_embedded,quest_middle,,1,double_center,,
f2cb249d68dba668076edb97b4618384,57,United States,True,True,2758,True,s37_6,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the ranger escort?,baseline_embedded,quest_middle,,1,double_center,,
e6958b163cbe9187840b73bcee7ed216,61,britain,True,True,2041,True,s37_6,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the ranger escort?,baseline_embedded,quest_middle,,1,double_center,,
178503c249c47883b0c39f4b0d3fc8e4,47,USA,True,True,1659,True,s37_6,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the ranger escort?,baseline_embedded,quest_middle,,1,double_center,,
d23dc6dc3524cf8970fd1b26561d6fc3,64,United States of America,True,True,3102,True,s37_6,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the ranger escort?,baseline_embedded,quest_middle,,1,double_center,,
9553f02f2599b2268e6b7738921ef00a,23,United States of America,True,True,5001,True,s37_6,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the ranger escort?,baseline_embedded,quest_middle,,1,double_center,,
d24f36c5a092cffa8a96e5f23ce30ea0,48,UK,True,True,4142,False,s37_6,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the ranger escort?,baseline_embedded,quest_middle,,0,double_center,,
9e77000d611576766ab155bc433a3c6a,23,Scotland,True,True,3396,False,s37_6,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the ranger escort?,baseline_embedded,quest_middle,,0,double_center,,
490f7dfa1490f31bca354f8e73e8fdc6,62,UK,True,True,3582,True,s37_6,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the ranger escort?,baseline_embedded,quest_middle,,1,double_center,,
9abed47c3a1e1f8011981b17a4c4cd81,55,USA,True,True,2972,True,s37_6,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the ranger escort?,baseline_embedded,quest_middle,,1,double_center,,
76092f55a02b72e4846f0d8234668b5a,41,United States,True,True,3382,True,s37_5,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the tourist consult?,baseline_embedded,quest_deepest,,1,double_center,,
989b463e52916b6f885e2cc30a76a621,72,USA,True,True,2741,True,s37_5,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the tourist consult?,baseline_embedded,quest_deepest,,1,double_center,,
8e901e6860864947d3c359ed3b7816bf,47,United States,True,True,1325,True,s37_5,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the tourist consult?,baseline_embedded,quest_deepest,,1,double_center,,
535a7e38a9dbc15573fa5a2fe0381ded,26,USA,True,True,3351,True,s37_5,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the tourist consult?,baseline_embedded,quest_deepest,,1,double_center,,
97cd9d1927237a31a0fcc97bc4293fda,37,USA,True,True,5003,False,s37_5,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the tourist consult?,baseline_embedded,quest_deepest,,0,double_center,,
21957ada9192a4ffaa3c74beeeaa477e,40,UK,True,True,1597,True,s37_5,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the tourist consult?,baseline_embedded,quest_deepest,,1,double_center,,
7a70271ea27da08ad9f6d18b8c2be8a9,30,America,True,True,2387,True,s37_5,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the tourist consult?,baseline_embedded,quest_deepest,,1,double_center,,
c9dcfb06671e1111b5ba255d8f43d7a7,52,usa,True,True,2385,True,s37_5,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the tourist consult?,baseline_embedded,quest_deepest,,1,double_center,,
03b05b8ab688b3ebd712d1d48d97d954,26,Romania,True,True,3418,True,s37_5,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the tourist consult?,baseline_embedded,quest_deepest,,1,double_center,,
b78c167d9318b72cbe277cb27d1e5b61,37,USA,True,True,5000,False,s37_5,The tourist consulted the ranger that escorted the hiker that slipped.,Who did the tourist consult?,baseline_embedded,quest_deepest,,0,double_center,,
0da0fb8dbc81a2de4139dccb1a299f63,47,United States,True,True,4701,False,s20_6,The tourist praised the sailor that assisted the captain that yawned.,Who did the sailor assist?,baseline_embedded,quest_middle,,0,double_center,,
b899a913ae89e28edf220c66bf43bf51,50,usa,True,True,2770,True,s20_6,The tourist praised the sailor that assisted the captain that yawned.,Who did the sailor assist?,baseline_embedded,quest_middle,,1,double_center,,
ee23c05d9babb5f8a6aedb315965de40,58,UK,True,True,5002,False,s20_6,The tourist praised the sailor that assisted the captain that yawned.,Who did the sailor assist?,baseline_embedded,quest_middle,,0,double_center,,
4aa84dc18c1d07e0230590a3e1da0877,39,United States,True,True,5004,False,s20_6,The tourist praised the sailor that assisted the captain that yawned.,Who did the sailor assist?,baseline_embedded,quest_middle,,0,double_center,,
20098f4d669354d82e60f1b40e555918,62,UK,True,True,2559,True,s20_6,The tourist praised the sailor that assisted the captain that yawned.,Who did the sailor assist?,baseline_embedded,quest_middle,,1,double_center,,
5bfd9c596a30bdc37fa8393595cc6c04,58,USA,True,True,1443,True,s20_6,The tourist praised the sailor that assisted the captain that yawned.,Who did the sailor assist?,baseline_embedded,quest_middle,,1,double_center,,
f141c0a8b52fd6f01d7a2fb9abf90639,58,United States,True,True,3416,False,s20_6,The tourist praised the sailor that assisted the captain that yawned.,Who did the sailor assist?,baseline_embedded,quest_middle,,0,double_center,,
20f4a876556e27c8a2e43f5712f5569f,36,UK,True,True,1688,True,s20_6,The tourist praised the sailor that assisted the captain that yawned.,Who did the sailor assist?,baseline_embedded,quest_middle,,1,double_center,,
2509c56aead2e9b832f7fa3b2b5d523e,32,US,True,True,2453,True,s20_6,The tourist praised the sailor that assisted the captain that yawned.,Who did the sailor assist?,baseline_embedded,quest_middle,,1,double_center,,
2a815d533807207d7a6cd38291e4e12c,24,United Kingdom,True,True,4802,True,s20_6,The tourist praised the sailor that assisted the captain that yawned.,Who did the sailor assist?,baseline_embedded,quest_middle,,1,double_center,,
2381dfbc93149ae96a73168060a4ba53,41,United States,True,True,3379,True,s20_5,The tourist praised the sailor that assisted the captain that yawned.,Who did the tourist praise?,baseline_embedded,quest_deepest,,1,double_center,,
813e6a4232517d5d0d6866276173c6f4,28,USA,True,True,3328,True,s20_5,The tourist praised the sailor that assisted the captain that yawned.,Who did the tourist praise?,baseline_embedded,quest_deepest,,1,double_center,,
f23216cc0d80d32a0006a705cde82b2f,24,US,True,True,2956,False,s20_5,The tourist praised the sailor that assisted the captain that yawned.,Who did the tourist praise?,baseline_embedded,quest_deepest,,0,double_center,,
848eee1049137eae7ed9dea49de35412,31,Scotland,True,True,1809,True,s20_5,The tourist praised the sailor that assisted the captain that yawned.,Who did the tourist praise?,baseline_embedded,quest_deepest,,1,double_center,,
f645f3ec36d38fd8758b61d5a6af789a,70,United States,True,True,2523,True,s20_5,The tourist praised the sailor that assisted the captain that yawned.,Who did the tourist praise?,baseline_embedded,quest_deepest,,1,double_center,,
03d7fa5ba3010cd87f155c73ad693b21,30,US,True,True,3855,False,s20_5,The tourist praised the sailor that assisted the captain that yawned.,Who did the tourist praise?,baseline_embedded,quest_deepest,,0,double_center,,
aad0c40497848a33a782095c4c99d1e5,39,usa,True,True,5004,True,s20_5,The tourist praised the sailor that assisted the captain that yawned.,Who did the tourist praise?,baseline_embedded,quest_deepest,,1,double_center,,
018cd7ae49e879d34f7c9009463da7d9,67,USA,True,True,2516,True,s20_5,The tourist praised the sailor that assisted the captain that yawned.,Who did the tourist praise?,baseline_embedded,quest_deepest,,1,double_center,,
6c30dbc00e308c1dc96db44e76a25f0d,30,USA,True,True,2761,False,s20_5,The tourist praised the sailor that assisted the captain that yawned.,Who did the tourist praise?,baseline_embedded,quest_deepest,,0,double_center,,
c220f29889490224bb26a8a39bc4ec93,51,UK,True,True,3123,True,s20_5,The tourist praised the sailor that assisted the captain that yawned.,Who did the tourist praise?,baseline_embedded,quest_deepest,,1,double_center,,
5910271ce4696dceb145f55e8733c2d2,69,UK,True,True,5000,False,s34_3,The tutor that trained the student that smiled was hired by the parent.,Who did the student hire?,nested_clause_embedded,quest_deepest,,0,double_center,,
e4625edcdbffc72386be154d359cda8e,39,United Kingdom,True,True,2322,True,s34_3,The tutor that trained the student that smiled was hired by the parent.,Who did the student hire?,nested_clause_embedded,quest_deepest,,1,double_center,,
297af4e87c9854feb75a3f998b198098,21,USA,True,True,2224,True,s34_3,The tutor that trained the student that smiled was hired by the parent.,Who did the student hire?,nested_clause_embedded,quest_deepest,,1,double_center,,
7133498cbe17c7e512c19f4fc5c7473d,20,USA,True,True,5002,True,s34_3,The tutor that trained the student that smiled was hired by the parent.,Who did the student hire?,nested_clause_embedded,quest_deepest,,1,double_center,,
2b8aa95dde228092dde260fb4550acdb,56,United States,True,True,1802,True,s34_3,The tutor that trained the student that smiled was hired by the parent.,Who did the student hire?,nested_clause_embedded,quest_deepest,,1,double_center,,
a482d11878efd1c65760955ff6e17652,35,United States,True,True,5001,True,s34_3,The tutor that trained the student that smiled was hired by the parent.,Who did the student hire?,nested_clause_embedded,quest_deepest,,1,double_center,,
81e3ddf312031acba522216bc0897c02,24,United States,True,True,1883,True,s34_3,The tutor that trained the student that smiled was hired by the parent.,Who did the student hire?,nested_clause_embedded,quest_deepest,,1,double_center,,
7ed1dce91457bd56d2037cecbb7f8fe2,58,United Kingdom,True,True,3924,True,s34_3,The tutor that trained the student that smiled was hired by the parent.,Who did the student hire?,nested_clause_embedded,quest_deepest,,1,double_center,,
c102bce71ab7e6f4b20f0e029c16c863,36,United States ,True,True,5000,True,s34_3,The tutor that trained the student that smiled was hired by the parent.,Who did the student hire?,nested_clause_embedded,quest_deepest,,1,double_center,,
03eb6e7dc15d0f61610a910457c85f4b,68,UK,True,True,3232,True,s34_3,The tutor that trained the student that smiled was hired by the parent.,Who did the student hire?,nested_clause_embedded,quest_deepest,,1,double_center,,
bdbbd9ff19f3dae23675b63f5803c103,28,♡ united kingdom,True,True,2706,False,s34_4,The tutor that trained the student that smiled was hired by the parent.,Who did the tutor train?,nested_clause_embedded,quest_middle,,0,double_center,,
faeb4604f02befda3de77ebe7640cb27,63,United Kingdom,True,True,3065,False,s34_4,The tutor that trained the student that smiled was hired by the parent.,Who did the tutor train?,nested_clause_embedded,quest_middle,,0,double_center,,
390d0fe1fde5925d624e355d74e42025,34,usa,True,True,3111,False,s34_4,The tutor that trained the student that smiled was hired by the parent.,Who did the tutor train?,nested_clause_embedded,quest_middle,,0,double_center,,
13c2b06ca9f2facdce15f10f5853daf3,49,US,True,True,2252,False,s34_4,The tutor that trained the student that smiled was hired by the parent.,Who did the tutor train?,nested_clause_embedded,quest_middle,,0,double_center,,
6f69a29bebd8d96d6bde0f64b633a185,41,USA,True,True,1301,False,s34_4,The tutor that trained the student that smiled was hired by the parent.,Who did the tutor train?,nested_clause_embedded,quest_middle,,0,double_center,,
3966b99b201f43f3976126f0f08d4098,27,USA,True,True,2140,False,s34_4,The tutor that trained the student that smiled was hired by the parent.,Who did the tutor train?,nested_clause_embedded,quest_middle,,0,double_center,,
0252131938042ab184b362c117c0f0e6,30,USA,True,True,1310,False,s34_4,The tutor that trained the student that smiled was hired by the parent.,Who did the tutor train?,nested_clause_embedded,quest_middle,,0,double_center,,
3846ca813c698765ee916d08b9fc66f8,33,United States,True,True,2414,False,s34_4,The tutor that trained the student that smiled was hired by the parent.,Who did the tutor train?,nested_clause_embedded,quest_middle,,0,double_center,,
c77fc9226aafb645ac641ef8ed3c9c36,26,United Kingdom,True,True,2243,False,s34_4,The tutor that trained the student that smiled was hired by the parent.,Who did the tutor train?,nested_clause_embedded,quest_middle,,0,double_center,,
7a7c3d3c40291451c7c4f79c717a5fb6,27,United Kingdom,True,True,2732,False,s34_4,The tutor that trained the student that smiled was hired by the parent.,Who did the tutor train?,nested_clause_embedded,quest_middle,,0,double_center,,
a6a1f330b1ad23d8468ead54c876418f,39,USA,True,True,4342,True,s32_2,The umpire that the commentator that the player applauded criticized frowned.,Who did the commentator criticize?,double_center_embedded,quest_middle,,1,double_center,,
65f5382db0267510fe999ff1a661f116,67,USA,True,True,5003,False,s32_2,The umpire that the commentator that the player applauded criticized frowned.,Who did the commentator criticize?,double_center_embedded,quest_middle,,0,double_center,,
0b227620d3057c8054c3f3555f25f1b0,44,America,True,True,3347,True,s32_2,The umpire that the commentator that the player applauded criticized frowned.,Who did the commentator criticize?,double_center_embedded,quest_middle,,1,double_center,,
de0a6259d17e5d81108bc662c6bf3361,60,GB,True,True,3107,True,s32_2,The umpire that the commentator that the player applauded criticized frowned.,Who did the commentator criticize?,double_center_embedded,quest_middle,,1,double_center,,
1a36581946eeab96dcaddb7585476f35,23,england,True,True,3978,True,s32_2,The umpire that the commentator that the player applauded criticized frowned.,Who did the commentator criticize?,double_center_embedded,quest_middle,,1,double_center,,
